KELOMPOK,KODEJUR,JURUSAN,PTN,KODEPTN,NILAIMIN,dummy
1,651126,PENDIDIKAN FISIKA ,UNRAM,65,29.71,abcde
1,651134,PENDIDIKAN MATEMATIKA ,UNRAM,65,30.93,abcde
1,651142,TEKNIK SIPIL ,UNRAM,65,36.84,abcde
1,651156,TEKNIK MESIN ,UNRAM,65,38.23,abcde
1,651164,TEKNIK ELEKTRO ,UNRAM,65,38.7,abcde
1,651172,BIOLOGI ,UNRAM,65,33.95,abcde
1,651186,MATEMATIKA ,UNRAM,65,29.37,abcde
1,651194,FISIKA ,UNRAM,65,29.37,abcde
1,651201,KIMIA ,UNRAM,65,29.37,abcde
1,651215,PETERNAKAN ,UNRAM,65,24.17,abcde
1,651223,PENDIDIKAN DOKTER ,UNRAM,65,41.37,abcde
1,651231,ILMU DAN TEKNOLOGI PANGAN ,UNRAM,65,30.37,abcde
1,651245,KETEKNIKAN PERTANIAN ,UNRAM,65,27.73,abcde
1,651253,BUDIDAYA PERAIRAN ,UNRAM,65,26.57,abcde
1,651261,TEKNIK INFORMATIKA ,UNRAM,65,,abcde
1,651275,FARMASI ,UNRAM,65,,abcde
1,651283,ILMU TANAH ,UNRAM,65,,abcde
2,652011,EKONOMI PEMBANGUNAN ,UNRAM,65,34.12,abcde
2,652025,MANAJEMEN ,UNRAM,65,36.93,abcde
2,652033,AKUNTANSI ,UNRAM,65,35.52,abcde
2,652041,ILMU HUKUM ,UNRAM,65,34.8,abcde
2,652055,PENDIDIKAN BAHASA DAN SASTRA INDONESIA ,UNRAM,65,32.99,abcde
2,652063,PENDIDIKAN BAHASA INGGRIS ,UNRAM,65,33.52,abcde
2,652071,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN ,UNRAM,65,30.21,abcde
2,652085,PENDIDIKAN GURU SEKOLAH DASAR ,UNRAM,65,32.57,abcde
2,652093,PENDIDIKAN ANAK USIA DINI ,UNRAM,65,32.37,abcde
2,652106,HUBUNGAN INTERNASIONAL ,UNRAM,65,,abcde
2,652114,ILMU KOMUNIKASI ,UNRAM,65,,abcde
2,652122,SOSIOLOGI ,UNRAM,65,,abcde
2,652136,PENDIDIKAN SOSIOLOGI ,UNRAM,65,,abcde
1,661016,PEND. MATEMATIKA ,UNDANA,66,26.17,abcde
1,661024,PEND. BIOLOGI ,UNDANA,66,28.62,abcde
1,661032,PEND. FISIKA ,UNDANA,66,29.52,abcde
1,661046,PEND. KIMIA ,UNDANA,66,24.49,abcde
1,661054,PEND. TEKNIK BANGUNAN ,UNDANA,66,22.47,abcde
1,661062,PEND. TEKNIK MESIN ,UNDANA,66,22.87,abcde
1,661076,PEND. TEKNIK ELEKTRO ,UNDANA,66,24.37,abcde
1,661084,AGRONOMI/AGROEKOTEKNOLOGI ,UNDANA,66,22.01,abcde
1,661092,AGRIBISNIS ,UNDANA,66,23.7,abcde
1,661113,ILMU PETERNAKAN ,UNDANA,66,22.84,abcde
1,661121,ILMU KESEHATAN MASYARAKAT ,UNDANA,66,32.87,abcde
1,661135,MATEMATIKA ,UNDANA,66,21.17,abcde
1,661143,BIOLOGI ,UNDANA,66,28.62,abcde
1,661151,FISIKA ,UNDANA,66,29.52,abcde
1,661165,KIMIA ,UNDANA,66,24.37,abcde
1,661173,TEKNIK SIPIL ,UNDANA,66,35.73,abcde
1,661181,TEKNIK ELEKTRO ,UNDANA,66,36.64,abcde
1,661195,TEKNIK MESIN ,UNDANA,66,34.84,abcde
1,661202,ILMU KOMPUTER ,UNDANA,66,36.87,abcde
1,661216,TEKNIK ARSITEKTUR ,UNDANA,66,32.87,abcde
1,661224,TEKNIK PERTAMBANGAN ,UNDANA,66,33.37,abcde
1,661232,PENDIDIKAN DOKTER ,UNDANA,66,40.37,abcde
1,661246,BUDIDAYA PERIKANAN ,UNDANA,66,23.14,abcde
1,661254,KEDOKTERAN HEWAN ,UNDANA,66,23.71,abcde
1,661262,KEHUTANAN ,UNDANA,66,,abcde
1,661276,MANAJEMEN SUMBER DAYA PERAIRAN ,UNDANA,66,,abcde
2,662012,PEND. BHS & SASTRA INDO. ,UNDANA,66,29.65,abcde
2,662026,PEND. BHS. INGGRIS ,UNDANA,66,31.34,abcde
2,662034,PPKN ,UNDANA,66,25.21,abcde
2,662042,PEND. EKONOMI ,UNDANA,66,29.21,abcde
2,662056,PEND. GEOGRAFI ,UNDANA,66,24.9,abcde
2,662064,PEND. SEJARAH ,UNDANA,66,27.09,abcde
2,662072,BIMBINGAN KONSELING ,UNDANA,66,25.47,abcde
2,662086,PEND. LUAR SEKOLAH ,UNDANA,66,22.37,abcde
2,662094,PEND. ANAK USIA DINI ,UNDANA,66,23.47,abcde
2,662101,PEND. GURU SEKOLAH DASAR ,UNDANA,66,33.78,abcde
2,662115,ILMU HUKUM ,UNDANA,66,32.4,abcde
2,662123,ILMU ADM.NEGARA ,UNDANA,66,32.84,abcde
2,662131,ILMU ADM.NIAGA ,UNDANA,66,31.12,abcde
2,662145,SOSIOLOGI ,UNDANA,66,28.96,abcde
2,662153,ILMU KOMUNIKASI ,UNDANA,66,31.77,abcde
2,662161,ILMU POLITIK ,UNDANA,66,29.72,abcde
2,662175,PENJASKESREK ,UNDANA,66,25.58,abcde
2,662183,EKONOMI PEMBANGUNAN ,UNDANA,66,,abcde
2,662191,AKUNTANSI ,UNDANA,66,,abcde
2,662204,MANAJEMEN ,UNDANA,66,,abcde
2,662212,PSIKOLOGI ,UNDANA,66,,abcde
1,671011,AGRIBISNIS ,UNIMOR,67,,abcde
1,671025,AGROTEKNOLOGI ,UNIMOR,67,,abcde
1,671033,PETERNAKAN ,UNIMOR,67,,abcde
1,671041,PEND. BIOLOGI ,UNIMOR,67,,abcde
1,671055,PEND. MATEMATIKA ,UNIMOR,67,,abcde
1,671063,BIOLOGI ,UNIMOR,67,,abcde
1,671071,MATEMATIKA ,UNIMOR,67,,abcde
1,671085,KIMIA ,UNIMOR,67,,abcde
1,671093,TEKNOLOGI INFORMASI ,UNIMOR,67,,abcde
2,672013,ADM. NEGARA ,UNIMOR,67,,abcde
2,672021,ILMU PEMERINTAHAN ,UNIMOR,67,,abcde
2,672035,PEND. BAHASA INDONESIA ,UNIMOR,67,,abcde
2,672043,PEND. BAHASA INGGRIS ,UNIMOR,67,,abcde
2,672051,MANAJEMEN ,UNIMOR,67,,abcde
2,672065,EKO. PEMBANGUNAN ,UNIMOR,67,,abcde
1,711025,SOSIAL EKONOMI PERTANIAN (AGRIBISNIS) ,UNTAN,71,27.73,abcde
1,711041,TEKNIK SIPIL ,UNTAN,71,34.03,abcde
1,711055,TEKNIK ELEKTRO ,UNTAN,71,37.25,abcde
1,711063,TEKNIK ARSITEKTUR ,UNTAN,71,36.35,abcde
1,711071,TEKNIK INFORMATIKA ,UNTAN,71,36.09,abcde
1,711085,TEKNIK INDUSTRI ,UNTAN,71,31.97,abcde
1,711093,TEKNIK LINGKUNGAN ,UNTAN,71,30.77,abcde
1,711106,PEND. MATEMATIKA ,UNTAN,71,27.59,abcde
1,711114,PEND. BIOLOGI ,UNTAN,71,27.88,abcde
1,711122,PEND. FISIKA ,UNTAN,71,25.58,abcde
1,711136,PEND. KIMIA ,UNTAN,71,27.36,abcde
1,711166,MATEMATIKA ,UNTAN,71,25.64,abcde
1,711174,FISIKA ,UNTAN,71,24.93,abcde
1,711182,KIMIA ,UNTAN,71,26.47,abcde
1,711196,BIOLOGI ,UNTAN,71,27.48,abcde
1,711203,PEND. DOKTER ,UNTAN,71,39.37,abcde
1,711211,FARMASI ,UNTAN,71,35.77,abcde
1,711225,SISTEM KOMPUTER ,UNTAN,71,38.27,abcde
1,711233,AGROTEKNOLOGI ,UNTAN,71,26.17,abcde
1,711241,KEHUTANAN ,UNTAN,71,26.37,abcde
1,711255,KEPERAWATAN ,UNTAN,71,29.28,abcde
1,711263,GEOFISIKA ,UNTAN,71,27.55,abcde
1,711271,ILMU KELAUTAN ,UNTAN,71,28.15,abcde
1,711285,PERENCANAAN WILAYAH KOTA ,UNTAN,71,30.55,abcde
1,711293,ILMU DAN TEKNOLOGI PANGAN ,UNTAN,71,28.25,abcde
1,711306,TEKNIK PERTAMBANGAN ,UNTAN,71,33.55,abcde
1,711314,PETERNAKAN ,UNTAN,71,27.15,abcde
1,711322,STATISTIK ,UNTAN,71,28.54,abcde
1,711336,TEKNIK KELAUTAN ,UNTAN,71,27.05,abcde
1,711344,TEKNIK KIMIA ,UNTAN,71,29.11,abcde
1,711352,TEKNIK MESIN ,UNTAN,71,30.75,abcde
1,711366,ILMU TANAH ,UNTAN,71,24.75,abcde
1,711374,SISTEM INFORMASI ,UNTAN,71,29.15,abcde
2,712013,ILMU HUKUM ,UNTAN,71,35.99,abcde
2,712021,EKONOMI PEMBANGUAN ,UNTAN,71,32.97,abcde
2,712035,MANAJEMEN ,UNTAN,71,36.9,abcde
2,712043,AKUNTANSI ,UNTAN,71,35.52,abcde
2,712051,ILMU ADMINISTRASI NEGARA ,UNTAN,71,27.71,abcde
2,712065,ILMU SOSIATRI/PEM. MASYARAKAT ,UNTAN,71,26.87,abcde
2,712073,PEND. BAHASA INGGRIS ,UNTAN,71,34.97,abcde
2,712081,"PEND. BAHASA, SASTRA INDONESIA & DAERAH ",UNTAN,71,29.99,abcde
2,712095,PEND. EKONOMI ,UNTAN,71,33.21,abcde
2,712102,PEND. SOSIOLOGI ,UNTAN,71,34.57,abcde
2,712116,PEND. GURU PEND. ANAK USIA DINI (PGPAUD) ,UNTAN,71,33.78,abcde
2,712124,"PEND. JASMANI,KESEHATAN & REKREASI ",UNTAN,71,30.37,abcde
2,712132,PEND. SENI TARI DAN MUSIK ,UNTAN,71,28.67,abcde
2,712146,ILMU POLITIK ,UNTAN,71,28.37,abcde
2,712154,SOSIOLOGI ,UNTAN,71,26.37,abcde
2,712162,PEND. BAHASA MANDARIN ,UNTAN,71,26.37,abcde
2,712176,MANAJEMEN (KELAS INTERNASIONAL) ,UNTAN,71,35.71,abcde
2,712184,PEND. GURU SEKOLAH DASAR (PGSD) ,UNTAN,71,25.69,abcde
2,712192,PEND. BIMBINGAN KONSELING ,UNTAN,71,29.11,abcde
2,712205,AKUNTANSI (KELAS INTERNASIONAL) ,UNTAN,71,32.55,abcde
2,712213,ILMU KOMUNIKASI ,UNTAN,71,33.65,abcde
2,712221,ILMU PEMERINTAHAN ,UNTAN,71,29.15,abcde
2,712235,MANAJEMEN SUMBER PERAIRAN ,UNTAN,71,24.55,abcde
2,712243,EKONOMI ISLAM ,UNTAN,71,26.75,abcde
2,712251,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN ,UNTAN,71,24.15,abcde
2,712265,PENDIDIKAN SEJARAH ,UNTAN,71,24.65,abcde
2,712273,PENDIDIKAN GEOGRAFI ,UNTAN,71,24.55,abcde
2,712281,PENDIDIKAN KEPELATIHAN OLAHRAGA ,UNTAN,71,24.95,abcde
2,712295,PENDIDIKAN IPS ,UNTAN,71,25.35,abcde
2,712302,ILMU HUBUNGAN INTERNASIONAL ,UNTAN,71,32.54,abcde
2,712316,ANTROPOLOGI SOSIAL ,UNTAN,71,24.85,abcde
1,731013,ILMU SOSIAL EKONOMI PERTANIAN (AGRIBISNIS) ,UPR,73,23.7,abcde
1,731051,MANAJEMEN SUMBERDAYA PERAIRAN ,UPR,73,22.42,abcde
1,731065,BUDIDAYA PERAIRAN ,UPR,73,25.64,abcde
1,731081,TEKNIK SIPIL ,UPR,73,31.04,abcde
1,731095,ARSITEKTUR ,UPR,73,31.73,abcde
1,731102,TEKNIK PERANGKAT LUNAK (TEK. INFORMATIKA) ,UPR,73,30.37,abcde
1,731116,PEND. MATEMATIKA ,UPR,73,24.07,abcde
1,731124,PEND. FISIKA ,UPR,73,23.61,abcde
1,731132,PEND. KIMIA ,UPR,73,22.49,abcde
1,731146,PEND. BIOLOGI ,UPR,73,26.71,abcde
1,731154,PEND. TEKNIK MESIN ,UPR,73,25.69,abcde
1,731162,TEKNIK PERTAMBANGAN ,UPR,73,28.87,abcde
1,731176,AGROTEKNOLOGI ,UPR,73,24.37,abcde
1,731184,KEHUTANAN ,UPR,73,23.87,abcde
1,731192,TEKNOLOGI HASIL PERIKANAN ,UPR,73,22.87,abcde
1,731205,PETERNAKAN ,UPR,73,20.37,abcde
1,731213,PENDIDIKAN TEKNIK BANGUNAN ,UPR,73,24.71,abcde
1,731221,PENDIDIKAN DOKTER ,UPR,73,,abcde
1,731233,TEKNOLOGI INDUSTRI PERTANIAN ,UPR,73,,abcde
2,732015,PEND. PANCASILA & KEWARGANEGARAAN (PPKN) ,UPR,73,27.21,abcde
2,732023,PEND. EKONOMI ,UPR,73,29.52,abcde
2,732031,PEND. BAHASA INGGRIS ,UPR,73,32.99,abcde
2,732045,"PEND. BAHASA, SASTRA INDONESIA & DAERAH ",UPR,73,26.5,abcde
2,732053,PEND. GURU SEKOLAH DASAR (PGSD) ,UPR,73,33.97,abcde
2,732061,"PEND. JASMANI, KESEHATAN DAN REKREASI ",UPR,73,29.78,abcde
2,732075,PEND. GURU PEND ANAK USIA DINI (PG PAUD) ,UPR,73,26.47,abcde
2,732083,PEND. LUAR SEKOLAH ,UPR,73,22.67,abcde
2,732091,BIMBINGAN DAN KONSELING ,UPR,73,29.97,abcde
2,732104,EKONOMI PEMBANGUNAN ,UPR,73,32.4,abcde
2,732112,MANAJEMEN ,UPR,73,34.9,abcde
2,732126,AKUNTANSI ,UPR,73,34.52,abcde
2,732134,SOSIOLOGI ,UPR,73,22.47,abcde
2,732142,ILMU ADMINISTRASI NEGARA ,UPR,73,22.47,abcde
2,732156,ILMU HUKUM ,UPR,73,33.21,abcde
2,732164,TEKNOLOGI PENDIDIKAN ,UPR,73,21.67,abcde
2,732186,ADMINISTRASI PENDIDIKAN ,UPR,73,22.37,abcde
2,732194,ILMU PEMERINTAHAN ,UPR,73,23.97,abcde
2,732201,PENDIDIKAN SENDRATASIK ,UPR,73,,abcde
1,751015,PEND. MATEMATIKA ,UNLAM,75,32.73,abcde
1,751023,PEND. BIOLOGI ,UNLAM,75,28.43,abcde
1,751031,PEND. KIMIA ,UNLAM,75,28.56,abcde
1,751045,AGROEKOTEKNOLOGI ,UNLAM,75,27.73,abcde
1,751053,AGRIBISNIS ,UNLAM,75,29.03,abcde
1,751061,PRODUKSI TERNAK ,UNLAM,75,27.53,abcde
1,751075,TEKNOLOGI INDUSTRI PERTANIAN ,UNLAM,75,27.37,abcde
1,751112,TEKNOLOGI HASIL PERIKANAN ,UNLAM,75,27.73,abcde
1,751126,BUDIDAYA PERAIRAN ,UNLAM,75,25.73,abcde
1,751134,PEMANFAATAN SD PERIKANAN ,UNLAM,75,23.87,abcde
1,751142,MANAJEMEN SD PERAIRAN ,UNLAM,75,26.09,abcde
1,751156,AGRIBISNIS PERIKANAN ,UNLAM,75,25.58,abcde
1,751164,ILMU KELAUTAN ,UNLAM,75,25.37,abcde
1,751172,TEKNIK SIPIL ,UNLAM,75,39.13,abcde
1,751186,TEKNIK ARSITEKTUR ,UNLAM,75,38.79,abcde
1,751194,TEKNIK PERTAMBANGAN ,UNLAM,75,34.59,abcde
1,751201,TEKNIK KIMIA ,UNLAM,75,38.61,abcde
1,751215,TEKNIK LINGKUNGAN ,UNLAM,75,27.87,abcde
1,751223,TEKNIK MESIN ,UNLAM,75,27.87,abcde
1,751231,PENDIDIKAN DOKTER ,UNLAM,75,40.49,abcde
1,751245,KESEHATAN MASYARAKAT ,UNLAM,75,28.87,abcde
1,751253,MATEMATIKA ,UNLAM,75,26.25,abcde
1,751261,KIMIA ,UNLAM,75,28.62,abcde
1,751275,BIOLOGI ,UNLAM,75,29.12,abcde
1,751283,FISIKA ,UNLAM,75,24.58,abcde
1,751291,FARMASI ,UNLAM,75,33.61,abcde
1,751304,ILMU KOMPUTER ,UNLAM,75,37.57,abcde
1,751312,KEHUTANAN ,UNLAM,75,27.17,abcde
1,751326,PEND. FISIKA ,UNLAM,75,25.87,abcde
1,751334,ILMU KEPERAWATAN ,UNLAM,75,,abcde
1,751356,ILMU TANAH ,UNLAM,75,,abcde
1,751364,PROTEKSI TANAMAN ,UNLAM,75,,abcde
1,751372,AGRONOMI ,UNLAM,75,,abcde
1,751386,KEDOKTERAN GIGI ,UNLAM,75,,abcde
1,751394,PENDIDIKAN ILMU KOMPUTER ,UNLAM,75,,abcde
1,751401,PENDIDIKAN IPA ,UNLAM,75,,abcde
1,751415,TEKNIK INFORMATIKA ,UNLAM,75,,abcde
2,752011,PEND. SEJARAH ,UNLAM,75,31.96,abcde
2,752025,PEND PANCASILA & KN ,UNLAM,75,27.08,abcde
2,752033,PEND. EKONOMI ,UNLAM,75,32.21,abcde
2,752041,PEND. BHS. SASTRA IND. & DAERAH ,UNLAM,75,31.65,abcde
2,752055,PEND. BAHASA INGGRIS ,UNLAM,75,35.15,abcde
2,752063,ILMU HUKUM ,UNLAM,75,35.58,abcde
2,752071,EKONOMI & STUDI PEMBANGUNAN ,UNLAM,75,34.12,abcde
2,752085,MANAJEMEN ,UNLAM,75,38.02,abcde
2,752093,AKUNTANSI ,UNLAM,75,36.8,abcde
2,752106,ADMINISTRASI PUBLIK ,UNLAM,75,30.12,abcde
2,752114,ILMU ADMINISTRASI BISNIS ,UNLAM,75,29.12,abcde
2,752122,ILMU PEMERINTAHAN ,UNLAM,75,33.3,abcde
2,752136,ILMU KOMUNIKASI ,UNLAM,75,33.87,abcde
2,752144,PEND. GEOGRAFI ,UNLAM,75,26.8,abcde
2,752152,PEND. SOSIOLOGI ,UNLAM,75,26.48,abcde
2,752166,PEND. BIMBINGAN KONSELING ,UNLAM,75,26.47,abcde
2,752174,PENDIDIKAN LUAR BIASA ,UNLAM,75,,abcde
2,752182,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI ,UNLAM,75,,abcde
2,752196,PGSD ,UNLAM,75,,abcde
2,752203,PG-PAUD ,UNLAM,75,,abcde
2,752211,PENDIDIKAN SENDRATASIK ,UNLAM,75,,abcde
2,752225,TEKNOLOGI PENDIDIKAN ,UNLAM,75,,abcde
2,752233,PENDIDIKAN IPS ,UNLAM,75,,abcde
2,752241,PSIKOLOGI ,UNLAM,75,,abcde
1,771011,AGROEKOTEKNOLOGI ,UNMUL,77,25.45,abcde
1,771025,AGRIBISNIS ,UNMUL,77,29.25,abcde
1,771033,TEKNOLOGI HASIL PERTANIAN ,UNMUL,77,24.6,abcde
1,771041,KEHUTANAN ,UNMUL,77,28.57,abcde
1,771055,PENDIDIKAN BIOLOGI ,UNMUL,77,25.78,abcde
1,771063,PENDIDIKAN KIMIA ,UNMUL,77,25.09,abcde
1,771071,PENDIDIKAN FISIKA ,UNMUL,77,25.64,abcde
1,771085,PENDIDIKAN MATEMATIKA ,UNMUL,77,24.25,abcde
1,771093,BUDIDAYA PERAIRAN ,UNMUL,77,26.73,abcde
1,771106,AGROBISNIS PERIKANAN ,UNMUL,77,23.03,abcde
1,771114,MANAJEMEN SUMBERDAYA PERAIRAN ,UNMUL,77,22.45,abcde
1,771122,STATISTIKA ,UNMUL,77,29.32,abcde
1,771136,BIOLOGI ,UNMUL,77,25.7,abcde
1,771144,KIMIA ,UNMUL,77,25.69,abcde
1,771152,FISIKA ,UNMUL,77,24.68,abcde
1,771166,ILMU KOMPUTER ,UNMUL,77,31.21,abcde
1,771174,TEKNIK SIPIL ,UNMUL,77,31.59,abcde
1,771182,TEKNIK INDUSTRI ,UNMUL,77,32.61,abcde
1,771196,TEKNIK LINGKUNGAN ,UNMUL,77,31.63,abcde
1,771203,TEKNIK PERTAMBANGAN ,UNMUL,77,31.62,abcde
1,771211,PENDIDIKAN DOKTER ,UNMUL,77,40.47,abcde
1,771225,KESEHATAN MASYARAKAT ,UNMUL,77,29.82,abcde
1,771233,FARMASI ,UNMUL,77,35.77,abcde
1,771241,PETERNAKAN ,UNMUL,77,22.87,abcde
1,771255,TEKNIK KIMIA ,UNMUL,77,31.6,abcde
1,771263,TEKNIK INFORMATIKA ,UNMUL,77,32.82,abcde
1,771285,TEKNIK GEOLOGI ,UNMUL,77,,abcde
1,771306,TEKNIK ELEKTRO ,UNMUL,77,,abcde
1,771314,TEKNOLOGI HASIL PERIKANAN ,UNMUL,77,,abcde
1,771322,KEDOKTERAN GIGI ,UNMUL,77,,abcde
1,771336,MATEMATIKA ,UNMUL,77,,abcde
2,772013,MANAJEMEN ,UNMUL,77,37.24,abcde
2,772021,EKONOMI PEMBANGUNAN ,UNMUL,77,34.83,abcde
2,772035,AKUNTANSI ,UNMUL,77,36.52,abcde
2,772043,ILMU ADMINISTRASI NEGARA ,UNMUL,77,31.93,abcde
2,772051,ILMU PEMERINTAHAN ,UNMUL,77,34.43,abcde
2,772065,ILMU SOSIATRI ,UNMUL,77,25.96,abcde
2,772073,ILMU HUBUNGAN INTERNASIONAL ,UNMUL,77,35.47,abcde
2,772081,ILMU KOMUNIKASI ,UNMUL,77,36.17,abcde
2,772095,ILMU ADMINISTRASI BISNIS ,UNMUL,77,30.47,abcde
2,772102,PEND. PANCASILA DAN KEWARGANEGARAAN ,UNMUL,77,25.21,abcde
2,772116,PENDIDIKAN EKONOMI ,UNMUL,77,29.9,abcde
2,772124,"PEND. BAHASA, SASTRA INDO. & DAERAH ",UNMUL,77,29.68,abcde
2,772132,PENDIDIKAN BAHASA INGGRIS ,UNMUL,77,33.9,abcde
2,772146,BIMBINGAN DAN KONSELING ,UNMUL,77,25.99,abcde
2,772154,"PENDIDIKAN JASMANI, KESEHATAN & REKREASI ",UNMUL,77,29.78,abcde
2,772162,PENDIDIKAN GURU SEKOLAH DASAR ,UNMUL,77,33.57,abcde
2,772176,PENDIDIKAN ANAK USIA DINI ,UNMUL,77,24.87,abcde
2,772184,ILMU HUKUM ,UNMUL,77,28.17,abcde
2,772192,PSIKOLOGI ,UNMUL,77,32.97,abcde
2,772205,SASTRA INDONESIA ,UNMUL,77,24.47,abcde
2,772213,SASTRA INGGRIS ,UNMUL,77,31.27,abcde
2,772221,PENDIDIKAN LUAR SEKOLAH ,UNMUL,77,,abcde
2,772235,PENDIDIKAN GEOGRAFI ,UNMUL,77,,abcde
2,772243,EKONOMI ISLAM ,UNMUL,77,,abcde
2,772251,ETNOMUSIKOLOGI ,UNMUL,77,,abcde
1,781012,TEKNIK ELEKTRO ,UBT,78,32.71,abcde
1,781026,TEKNIK SIPIL ,UBT,78,30.93,abcde
1,781034,AGRIBISNIS ,UBT,78,24.48,abcde
1,781042,AGROTEKNOLOGI ,UBT,78,23.93,abcde
1,781072,PENDIDIKAN MATEMATIKA ,UBT,78,29.04,abcde
1,781086,PENDIDIKAN BIOLOGI ,UBT,78,27.7,abcde
1,781094,MANAJEMEN SUMBER DAYA PERAIRAN ,UBT,78,25.59,abcde
1,781101,BUDIDAYA PERAIRAN ,UBT,78,26.69,abcde
2,782014,BIMBINGAN DAN KONSELING ,UBT,78,24.91,abcde
2,782036,PENDIDIKAN BAHASA DAN SASTRA INDONESIA ,UBT,78,25.69,abcde
2,782044,PENDIDIKAN BAHASA INGGRIS ,UBT,78,26.24,abcde
2,782074,EKONOMI PEMBANGUNAN ,UBT,78,26.25,abcde
2,782082,MANAJEMEN ,UBT,78,28.71,abcde
2,782096,ILMU HUKUM ,UBT,78,29.93,abcde
2,782111,PENDIDIKAN GURU SEKOLAH DASAR ,UBT,78,25.37,abcde
1,791013,FISIKA ,ITK,79,,abcde
1,791021,MATEMATIKA ,ITK,79,,abcde
1,791035,TEKNIK MESIN ,ITK,79,,abcde
1,791043,TEKNIK ELEKTRO ,ITK,79,,abcde
1,791051,TEKNIK KIMIA ,ITK,79,,abcde
1,791065,TEKNIK MATERIAL DAN METALURGI ,ITK,79,,abcde
1,791073,TEKNIK SIPIL ,ITK,79,,abcde
1,791081,PERENCANAAN WILAYAH DAN KOTA ,ITK,79,,abcde
1,791095,TEKNIK PERKAPALAN ,ITK,79,,abcde
1,791102,SISTEM INFORMASI ,ITK,79,,abcde
1,801016,PENDIDIKAN MATEMATIKA ,UNM,80,29.01,abcde
1,801024,PENDIDIKAN FISIKA ,UNM,80,27.58,abcde
1,801032,PENDIDIKAN KIMIA ,UNM,80,27.93,abcde
1,801046,PENDIDIKAN BIOLOGI ,UNM,80,29.74,abcde
1,801054,MATEMATIKA ,UNM,80,29.92,abcde
1,801062,FISIKA ,UNM,80,26.76,abcde
1,801076,KIMIA ,UNM,80,28.05,abcde
1,801084,BIOLOGI ,UNM,80,31.56,abcde
1,801092,GEOGRAFI ,UNM,80,26.01,abcde
1,801105,PENDIDIKAN TEKNIK ELEKTRO ,UNM,80,26.38,abcde
1,801113,PEND. TEKNIK ELEKTRONIKA ,UNM,80,26.96,abcde
1,801121,PENDIDIKAN TEKNIK MESIN ,UNM,80,27.37,abcde
1,801135,PEND. TEKNIK OTOMOTIF ,UNM,80,25.42,abcde
1,801143,PENDIDIKAN TEKNIK BANGUNAN ,UNM,80,25.85,abcde
1,801151,ILMU KEOLAHRAGAAN ,UNM,80,25.96,abcde
1,801165,PENDIDIKAN TEKNIK INFORMATIKA & KOMPUTER ,UNM,80,27.37,abcde
1,801173,PEND. KIMIA KLS INTERNASIONAL (BILINGUAL) ,UNM,80,27.49,abcde
1,801181,PEND. MATEMATIKA KLS INTERNAS. (BILINGUAL) ,UNM,80,28.47,abcde
1,801195,DESAIN KOMUNIKASI VISUAL ,UNM,80,32.49,abcde
1,801202,PEND. BIOLOGI KLS INTERNASIONAL (BILINGUAL) ,UNM,80,29.48,abcde
1,801216,PEND. FISIKA KLS INTERNASIONAL (BILINGUAL) ,UNM,80,27.46,abcde
1,801224,PENDIDIKAN TEKNOLOGI PERTANIAN ,UNM,80,26.55,abcde
1,801246,PENDIDIKAN IPA ,UNM,80,30.15,abcde
1,801254,PENDIDIKAN IPA KLS INTERNASIONAL (BILINGUAL) ,UNM,80,28.55,abcde
1,801262,STATISTIKA ,UNM,80,32.55,abcde
2,802012,PENDIDIKAN GEOGRAFI ,UNM,80,30,abcde
2,802026,PENDIDIKAN KESEJAHTERAAN KELUARGA ,UNM,80,26.1,abcde
2,802034,"PENDIDIKAN JASMANI, KESEHATAN & REKREASI ",UNM,80,30.31,abcde
2,802042,PENDIDIKAN KEPELATIHAN OLAHRAGA ,UNM,80,28.71,abcde
2,802056,ADMINISTRASI PENDIDIKAN ,UNM,80,27.78,abcde
2,802064,TEKNOLOGI PENDIDIKAN ,UNM,80,27.28,abcde
2,802072,BIMBINGAN DAN KONSELING ,UNM,80,26.28,abcde
2,802086,PENDIDIKAN LUAR SEKOLAH ,UNM,80,25.37,abcde
2,802094,PENDIDIKAN LUAR BIASA ,UNM,80,25.37,abcde
2,802101,PENDIDIKAN BAHASA DAN SASTRA INDONESIA ,UNM,80,27,abcde
2,802115,PENDIDIKAN BAHASA INGGRIS ,UNM,80,30.25,abcde
2,802123,SASTRA INDONESIA ,UNM,80,32.78,abcde
2,802131,SASTRA INGGRIS ,UNM,80,36.78,abcde
2,802145,PENDIDIKAN BAHASA JERMAN ,UNM,80,25.9,abcde
2,802175,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN ,UNM,80,28.4,abcde
2,802183,PENDIDIKAAN SOSIOLOGI ,UNM,80,27.75,abcde
2,802212,PENDIDIKAN SEJARAH ,UNM,80,28.71,abcde
2,802226,MANAJEMEN ,UNM,80,34.78,abcde
2,802234,SOSIOLOGI ,UNM,80,25.68,abcde
2,802242,PSIKOLOGI ,UNM,80,35.9,abcde
2,802256,PEND. GURU SEK. DASAR (KAMPUS MAKASSAR) ,UNM,80,37.17,abcde
2,802264,PENDIDIKAN GURU PAUD ,UNM,80,30.17,abcde
2,802272,PEND. GURU SEKOLAH DASAR (KAMPUS BONE) ,UNM,80,32.37,abcde
